Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
325850,325850,0,,321325,321354,0,,316193,316225,0,,288995,289027,0,,1252363,1252456,0,240453590,240475286,93800,0,0,0,
661479,661479,0,,653638,653641,0,,642240,642240,0,,587874,587874,0,,2545231,2545234,0,488684352,488684160,254138,0,0,0,
662114,662114,0,,653377,653377,0,,641999,641999,0,,587442,587442,0,,2544932,2544932,0,488626838,488627030,254536,0,0,0,
659772,659772,0,,651273,651272,0,,640335,640335,0,,586411,586411,0,,2537791,2537790,0,487255872,487254528,261663,0,0,0,
661588,661588,0,,652541,652541,0,,642422,642422,0,,587479,587479,0,,2544030,2544030,0,488453654,488451734,255436,0,0,0,
661678,661678,0,,652495,652496,0,,642894,642894,0,,587533,587533,0,,2544600,2544601,0,488563200,488564736,254837,0,0,0,
662132,662132,0,,653644,653644,0,,642283,642283,0,,587464,587464,0,,2545523,2545523,0,488740310,488744726,253969,0,0,0,
662086,662086,0,,653302,653302,0,,643032,643032,0,,587803,587803,0,,2546223,2546223,0,488874816,488871936,253224,0,0,0,
661573,661573,0,,653198,653198,0,,642617,642617,0,,586989,586989,0,,2544377,2544377,0,488520384,488521728,255199,0,0,0,
661675,661675,0,,652476,652476,0,,641874,641874,0,,586580,586580,0,,2542605,2542605,0,488180160,488179584,256762,0,0,0,
660618,660618,0,,652493,652493,0,,641378,641378,0,,586780,586780,0,,2541269,2541269,0,487923542,487921430,258181,0,0,0,
661633,661633,0,,652902,652902,0,,641442,641442,0,,587072,587069,0,,2543049,2543046,0,488265408,488265216,256263,0,0,0,
659851,659851,0,,651654,651654,0,,641166,641166,0,,585908,585911,0,,2538579,2538582,0,487407062,487406870,260812,0,0,0,
662043,662043,0,,653206,653206,0,,642431,642431,0,,586696,586696,0,,2544376,2544376,0,488520192,488521536,255073,0,0,0,
660545,660545,0,,652157,652157,0,,641335,641335,0,,586989,586988,0,,2541026,2541025,0,487876886,487876118,258407,0,0,0,
661597,661597,0,,654006,654006,0,,643431,643431,0,,588059,588060,0,,2547093,2547094,0,489041856,489043392,252341,0,0,0,
661965,661965,0,,654218,654218,0,,643431,643431,0,,587472,587472,0,,2547086,2547086,0,489040406,489039638,252226,0,0,0,
661088,661088,0,,652307,652307,0,,642510,642510,0,,586079,586079,0,,2541984,2541984,0,488060928,488064576,257420,0,0,0,
660305,660305,0,,651811,651809,0,,642124,642124,0,,587113,587113,0,,2541353,2541351,0,487939670,487934294,258079,0,0,0,
662619,662619,0,,654397,654399,0,,643206,643206,0,,587186,587186,0,,2547408,2547410,0,489102336,489102144,251902,0,0,0,
661482,661482,0,,653487,653487,0,,642689,642689,0,,586817,586817,0,,2544475,2544475,0,488539200,488539776,255028,0,0,0,
662825,662825,0,,654864,654864,0,,643998,643998,0,,588651,588651,0,,2550338,2550338,0,489664896,489668928,249085,0,0,0,
661899,661899,0,,653843,653843,0,,642107,642107,0,,588004,588004,0,,2545853,2545853,0,488803670,488801366,253556,0,0,0,
662681,662681,0,,654649,654649,0,,643296,643296,0,,587388,587388,0,,2548014,2548014,0,489218688,489219840,251534,0,0,0,
113584,113584,0,,112502,112470,0,,110947,110915,0,,101957,101925,0,,438990,438894,0,84285974,84263318,41380,0,0,0,
60324,60324,0,,60312,60324,0,,60311,60324,0,,60311,60324,0,,241258,241296,0,46321536,46328832,0,0,0,0,
583105,583105,0,,583109,583104,0,,583109,583104,0,,583088,583104,0,,2332411,2332417,0,447824342,447823958,0,0,0,0,
583124,583124,0,,583131,583124,0,,583132,583124,0,,583153,583124,0,,2332540,2332496,0,447846144,447839232,0,0,0,0,
583105,583105,0,,583104,583104,0,,583098,583104,0,,583097,583104,0,,2332404,2332417,0,447823958,447823958,0,0,0,0,
583123,583123,0,,583100,583124,0,,583130,583124,0,,583100,583122,0,,2332453,2332493,0,447838656,447839040,0,0,0,0,
583098,583098,0,,583120,583104,0,,583074,583104,0,,583105,583106,0,,2332397,2332412,0,447809942,447822614,0,0,0,0,
583127,583127,0,,583107,583124,0,,583124,583119,0,,583124,583119,0,,2332482,2332489,0,447846144,447838848,0,0,0,0,
583109,583109,0,,583129,583104,0,,583134,583109,0,,583134,583109,0,,2332506,2332431,0,447831552,447825792,0,0,0,0,
583124,583124,0,,583112,583124,0,,583112,583124,0,,583095,583124,0,,2332443,2332496,0,447833664,447839232,0,0,0,0,
583103,583103,0,,583116,583104,0,,583116,583104,0,,583133,583104,0,,2332468,2332415,0,447829142,447823574,0,0,0,0,
583126,583126,0,,583122,583122,0,,583122,583124,0,,583117,583124,0,,2332487,2332496,0,447837504,447839616,0,0,0,0,
583100,583100,0,,583097,583106,0,,583076,583099,0,,583081,583104,0,,2332354,2332409,0,447811862,447822038,0,0,0,0,
583129,583129,0,,583103,583124,0,,583127,583129,0,,583127,583124,0,,2332486,2332506,0,447837312,447841152,0,0,0,0,
583105,583105,0,,583134,583104,0,,583131,583104,0,,583131,583104,0,,2332501,2332417,0,447840086,447823958,0,0,0,0,
583104,583104,0,,583074,583104,0,,583095,583104,0,,583074,583104,0,,2332347,2332416,0,447823872,447823872,0,0,0,0,
583125,583125,0,,583126,583124,0,,583104,583124,0,,583142,583124,0,,2332497,2332497,0,447831446,447839318,0,0,0,0,
583097,583097,0,,583125,583104,0,,583103,583104,0,,583086,583104,0,,2332411,2332409,0,447817536,447822528,0,0,0,0,
583132,583132,0,,583116,583124,0,,583124,583124,0,,583140,583124,0,,2332512,2332504,0,447842198,447840662,0,0,0,0,
583104,583104,0,,583113,583104,0,,583106,583104,0,,583088,583104,0,,2332411,2332416,0,447822912,447823872,0,0,0,0,
583117,583117,0,,583100,583124,0,,583122,583116,0,,583124,583116,0,,2332463,2332473,0,447832896,447834816,0,0,0,0,
583100,583100,0,,583104,583104,0,,583104,583112,0,,583104,583112,0,,2332412,2332428,0,447823104,447826176,0,0,0,0,
583128,583128,0,,583124,583124,0,,583146,583124,0,,583145,583124,0,,2332543,2332500,0,447849686,447839894,0,0,0,0,
583112,583112,0,,583108,583104,0,,583112,583104,0,,583086,583104,0,,2332418,2332424,0,447832896,447825408,0,0,0,0,
583125,583125,0,,583150,583124,0,,583120,583124,0,,583144,583124,0,,2332539,2332497,0,447839318,447839318,0,0,0,0,
318684,318684,0,,318684,318684,0,,318688,318684,0,,318691,318684,0,,1274747,1274736,0,244749312,244749312,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
457363,457363,0,,457348,457380,0,,457156,457188,0,,456082,456114,0,,1827949,1828045,0,350966208,350987328,0,0,0,0,
642662,642662,0,,642676,642676,0,,642868,642868,0,,643610,643610,0,,2571816,2571816,0,493788566,493787606,0,0,0,0,
642692,642692,0,,642694,642692,0,,642684,642684,0,,642981,642981,0,,2571051,2571049,0,493641792,493641216,0,0,0,0,
642624,642624,0,,642614,642616,0,,642632,642631,0,,642446,642446,0,,2570316,2570317,0,493500672,493500864,0,0,0,0,
642697,642697,0,,642674,642672,0,,642674,642665,0,,642889,642885,0,,2570934,2570919,0,493623446,493614806,0,0,0,0,
642660,642660,0,,642658,642660,0,,642650,642660,0,,641823,641827,0,,2569791,2569807,0,493401792,493405632,0,0,0,0,
642660,642660,0,,642692,642660,0,,642657,642657,0,,642250,642250,0,,2570259,2570227,0,493489728,493495872,0,0,0,0,
642684,642684,0,,642682,642712,0,,642680,642680,0,,642852,642852,0,,2570898,2570928,0,493606272,493606080,0,0,0,0,
642689,642689,0,,642658,642658,0,,642723,642720,0,,643652,643652,0,,2571722,2571719,0,493776278,493774550,0,0,0,0,
642660,642660,0,,642660,642660,0,,642457,642460,0,,640646,640646,0,,2568423,2568426,0,493131456,493132224,0,0,0,0,
642660,642660,0,,642665,642662,0,,642867,642835,0,,644772,644772,0,,2572964,2572929,0,494014166,494003606,0,0,0,0,
642661,642661,0,,642653,642658,0,,642660,642662,0,,640807,640805,0,,2568781,2568786,0,493206912,493204032,0,0,0,0,
642661,642661,0,,642694,642693,0,,642660,642687,0,,644558,644558,0,,2572573,2572599,0,493927766,493938518,0,0,0,0,
642663,642663,0,,642662,642645,0,,642662,642663,0,,642663,642662,0,,2570650,2570633,0,493564800,493561536,0,0,0,0,
642658,642658,0,,642657,642644,0,,642655,642628,0,,642133,642136,0,,2570103,2570066,0,493460438,493455062,0,0,0,0,
642660,642660,0,,642634,642660,0,,642634,642660,0,,642979,642979,0,,2570907,2570959,0,493613376,493623552,0,0,0,0,
642661,642661,0,,642687,642662,0,,642581,642584,0,,642293,642293,0,,2570222,2570200,0,493482902,493482902,0,0,0,0,
642659,642659,0,,642628,642658,0,,642724,642724,0,,640677,640645,0,,2568688,2568686,0,493187712,493190208,0,0,0,0,
642661,642661,0,,642688,642688,0,,642668,642668,0,,644724,644756,0,,2572741,2572773,0,493972416,493965120,0,0,0,0,
642656,642656,0,,642660,642660,0,,642696,642695,0,,643079,643079,0,,2571091,2571090,0,493643328,493649664,0,0,0,0,
642697,642697,0,,642664,642664,0,,642662,642661,0,,642576,642576,0,,2570599,2570598,0,493554902,493552598,0,0,0,0,
642679,642679,0,,642712,642707,0,,642693,642663,0,,641541,641541,0,,2569625,2569590,0,493368000,493370880,0,0,0,0,
642665,642665,0,,642660,642659,0,,642643,642673,0,,643952,643950,0,,2571920,2571947,0,493808534,493804118,0,0,0,0,
595349,595349,0,,595352,595326,0,,595386,595356,0,,595387,595357,0,,2381474,2381388,0,457243008,457226496,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
221207,221207,0,,217952,217984,0,,215092,215124,0,,196131,196163,0,,850382,850478,0,163273344,163293120,23331,0,0,0,
660062,660062,0,,652689,652689,0,,641936,641936,0,,586879,586879,0,,2541566,2541566,0,487980566,487984598,146225,0,0,0,
662649,662649,0,,653602,653602,0,,642760,642760,0,,587323,587322,0,,2546334,2546333,0,488896128,488894400,145970,0,0,0,
661634,661634,0,,652793,652793,0,,641349,641347,0,,587211,587212,0,,2542987,2542986,0,488253398,488250710,149258,0,0,0,
661824,661824,0,,653061,653061,0,,642361,642363,0,,588085,588085,0,,2545331,2545333,0,488703552,488707392,146801,0,0,0,
661380,661380,0,,652909,652909,0,,642147,642147,0,,587597,587597,0,,2544033,2544033,0,488454336,488453184,148273,0,0,0,
661468,661468,0,,653049,653049,0,,641620,641620,0,,587831,587831,0,,2543968,2543968,0,488441856,488438784,148265,0,0,0,
661996,661996,0,,652917,652917,0,,643121,643121,0,,587375,587375,0,,2545409,2545409,0,488718422,488724182,146844,0,0,0,
661775,661775,0,,652168,652168,0,,641646,641646,0,,586803,586803,0,,2542392,2542392,0,488139264,488141184,149804,0,0,0,
660077,660077,0,,651117,651116,0,,640588,640588,0,,586122,586122,0,,2537904,2537903,0,487277462,487270358,154511,0,0,0,
660257,660257,0,,652507,652508,0,,640401,640401,0,,586728,586728,0,,2539893,2539894,0,487659456,487664256,152261,0,0,0,
661426,661426,0,,652109,652109,0,,641908,641908,0,,587487,587487,0,,2542930,2542930,0,488248598,488245718,149251,0,0,0,
661273,661273,0,,652425,652425,0,,642139,642139,0,,587445,587445,0,,2543282,2543282,0,488304000,488303424,149047,0,0,0,
660119,660119,0,,651881,651881,0,,641766,641766,0,,586571,586571,0,,2540337,2540337,0,487750848,487754880,151973,0,0,0,
663408,663408,0,,654218,654218,0,,644035,644035,0,,589236,589236,0,,2550897,2550897,0,489766080,489767040,141305,0,0,0,
661587,661587,0,,653790,653758,0,,642109,642109,0,,587417,587417,0,,2544903,2544871,0,488627414,488616470,147348,0,0,0,
660334,660334,0,,652581,652613,0,,641314,641314,0,,587173,587173,0,,2541402,2541434,0,487943040,487951104,150882,0,0,0,
661904,661904,0,,653607,653607,0,,643090,643087,0,,587483,587483,0,,2546084,2546081,0,488848128,488849856,146164,0,0,0,
662145,662145,0,,653556,653556,0,,642802,642805,0,,587895,587895,0,,2546398,2546401,0,488908416,488904576,145965,0,0,0,
662485,662485,0,,653485,653485,0,,642634,642634,0,,587961,587961,0,,2546565,2546565,0,488940374,488940374,145764,0,0,0,
661358,661358,0,,654023,654020,0,,642420,642420,0,,587434,587434,0,,2545235,2545232,0,488685120,488685312,147097,0,0,0,
662200,662200,0,,654216,654219,0,,643179,643179,0,,587351,587350,0,,2546946,2546948,0,489013526,489016982,145225,0,0,0,
660626,660626,0,,651577,651577,0,,642816,642816,0,,586900,586901,0,,2541919,2541920,0,488048448,488044800,150236,0,0,0,
660096,660096,0,,652252,652220,0,,641199,641199,0,,586415,586415,0,,2539962,2539930,0,487672598,487672022,152333,0,0,0,
216062,216062,0,,213547,213547,0,,210167,210135,0,,192760,192728,0,,832536,832472,0,159846912,159826560,44570,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
623079,623079,0,,619797,619829,0,,612414,612446,0,,559335,559367,0,,2414625,2414721,0,463608000,463630848,58223,0,0,0,
657546,657546,0,,655068,655068,0,,643744,643744,0,,588869,588869,0,,2545227,2545227,0,488689622,488683670,82387,0,0,0,
657332,657332,0,,655502,655502,0,,645358,645358,0,,590164,590164,0,,2548356,2548356,0,489284352,489291072,79501,0,0,0,
657682,657682,0,,656630,656630,0,,645763,645763,0,,590463,590463,0,,2550538,2550538,0,489697152,489696576,79510,0,0,0,
657515,657515,0,,654004,654004,0,,643883,643883,0,,588781,588781,0,,2544183,2544183,0,488483136,488484096,85837,0,0,0,
657487,657487,0,,657203,657203,0,,647200,647200,0,,591373,591373,0,,2553263,2553263,0,490226390,490227158,77208,0,0,0,
657521,657521,0,,654457,654457,0,,646130,646130,0,,589507,589507,0,,2547615,2547615,0,489142080,489139776,82192,0,0,0,
657497,657497,0,,655971,655971,0,,645607,645607,0,,589364,589364,0,,2548439,2548439,0,489306326,489303830,81418,0,0,0,
657604,657604,0,,655649,655649,0,,645217,645217,0,,589916,589916,0,,2548386,2548386,0,489290112,489293568,82070,0,0,0,
657471,657471,0,,655562,655562,0,,644740,644739,0,,589250,589248,0,,2547023,2547020,0,489022166,489018710,83040,0,0,0,
657533,657533,0,,655797,655797,0,,646602,646603,0,,590747,590749,0,,2550679,2550682,0,489730368,489735552,79668,0,0,0,
657553,657553,0,,656167,656167,0,,645944,645944,0,,591238,591238,0,,2550902,2550902,0,489773078,489769430,79037,0,0,0,
657513,657513,0,,655752,655752,0,,643981,643981,0,,590078,590078,0,,2547324,2547324,0,489086208,489087552,82708,0,0,0,
657513,657513,0,,655053,655053,0,,644259,644259,0,,589251,589251,0,,2546076,2546076,0,488846486,488847638,84051,0,0,0,
657352,657352,0,,655432,655432,0,,645168,645168,0,,589872,589872,0,,2547824,2547824,0,489182208,489184128,81666,0,0,0,
657692,657692,0,,652981,652981,0,,643368,643368,0,,589032,589000,0,,2543073,2543041,0,488270016,488266752,87574,0,0,0,
657465,657465,0,,653545,653544,0,,644072,644072,0,,587982,588011,0,,2543064,2543092,0,488268288,488265792,86390,0,0,0,
657484,657484,0,,654251,654252,0,,644072,644072,0,,589602,589604,0,,2545409,2545412,0,488718422,488720918,84581,0,0,0,
657556,657556,0,,655436,655436,0,,645311,645311,0,,589325,589326,0,,2547628,2547629,0,489150720,489145152,82542,0,0,0,
657533,657533,0,,655480,655480,0,,645440,645440,0,,590951,590951,0,,2549404,2549404,0,489479318,489481814,80874,0,0,0,
657512,657512,0,,655421,655421,0,,644921,644921,0,,590189,590188,0,,2548043,2548042,0,489224256,489225792,81961,0,0,0,
657497,657497,0,,652987,652987,0,,642044,642044,0,,587829,587830,0,,2540357,2540358,0,487748438,487753430,89619,0,0,0,
657500,657500,0,,655544,655544,0,,645020,645020,0,,590481,590481,0,,2548545,2548545,0,489326784,489321408,81548,0,0,0,
458385,458385,0,,464707,464675,0,,456832,456800,0,,419716,419684,0,,1799640,1799544,0,345524630,345503894,58030,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
