Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Aggregate statistics,,,,,,,,,,
4867831,4867831,0,,4897467,4897477,0,,4721081,4721083,0,,4694427,4694459,0,,4326787,4326819,0,,4612297,4612272,0,,28119890,28119941,0,5399025024,5399010240,190420,0,0,0,
4870780,4870780,0,,4900367,4900384,0,,4720091,4720108,0,,4698758,4698737,0,,4324415,4324392,0,,4616652,4616677,0,,28131063,28131078,0,5401158912,5401168320,178125,0,0,0,
4857410,4857410,0,,4887443,4887418,0,,4715965,4715966,0,,4695606,4695609,0,,4322836,4322857,0,,4636475,4636474,0,,28115735,28115734,0,5398233408,5398223232,190624,0,0,0,
4864000,4864000,0,,4898804,4898802,0,,4720513,4720508,0,,4701343,4701361,0,,4326685,4326655,0,,4646771,4646770,0,,28158116,28158096,0,5406347904,5406350976,152510,0,0,0,
4858997,4858997,0,,4890071,4890081,0,,4719123,4719104,0,,4687661,4687661,0,,4326140,4326141,0,,4644961,4644963,0,,28126953,28126947,0,5400387840,5400388032,178217,0,0,0,
4865773,4865773,0,,4902384,4902400,0,,4716847,4716862,0,,4695035,4695009,0,,4325367,4325398,0,,4653236,4653234,0,,28158642,28158676,0,5406451776,5406448704,150977,0,0,0,
4867057,4867057,0,,4897029,4897032,0,,4716617,4716626,0,,4699383,4699377,0,,4323539,4323520,0,,4649775,4649753,0,,28153400,28153365,0,5405445696,5405455488,157254,0,0,0,
4855530,4855530,0,,4896833,4896801,0,,4717942,4717910,0,,4670583,4670588,0,,4324599,4324605,0,,4647869,4647893,0,,28113356,28113327,0,5397779520,5397768192,192062,0,0,0,
4864433,4864433,0,,4897700,4897700,0,,4723172,4723186,0,,4695231,4695258,0,,4326789,4326771,0,,4648108,4648076,0,,28155433,28155424,0,5405827200,5405833344,154253,0,0,0,
4860956,4860956,0,,4896618,4896648,0,,4718658,4718647,0,,4695751,4695730,0,,4325635,4325646,0,,4651084,4651086,0,,28148702,28148713,0,5404552896,5404547712,161680,0,0,0,
4860067,4860067,0,,4877714,4877684,0,,4631227,4631256,0,,4689850,4689847,0,,4322959,4322947,0,,4651031,4651033,0,,28032848,28032834,0,5382307008,5382318336,267718,0,0,0,
4865913,4865913,0,,4900951,4900957,0,,4720191,4720191,0,,4703825,4703826,0,,4324649,4324649,0,,4650605,4650631,0,,28166134,28166167,0,5407895040,5407889088,143335,0,0,0,
4862905,4862905,0,,4901053,4901047,0,,4720144,4720113,0,,4701035,4701055,0,,4325898,4325930,0,,4646806,4646808,0,,28157841,28157858,0,5406308352,5406310080,152446,0,0,0,
4865405,4865405,0,,4894697,4894710,0,,4723018,4723031,0,,4698131,4698134,0,,4326734,4326702,0,,4649833,4649805,0,,28157818,28157787,0,5406309696,5406301056,152861,0,0,0,
4865383,4865383,0,,4890788,4890807,0,,4715921,4715936,0,,4698660,4698647,0,,4324428,4324436,0,,4649139,4649141,0,,28144319,28144350,0,5403707328,5403709440,164779,0,0,0,
4864426,4864426,0,,4901125,4901101,0,,4716343,4716338,0,,4702558,4702546,0,,4324232,4324224,0,,4649901,4649924,0,,28158585,28158559,0,5406450432,5406441024,152169,0,0,0,
4865922,4865922,0,,4901730,4901725,0,,4720454,4720430,0,,4703807,4703800,0,,4326351,4326351,0,,4647557,4647560,0,,28165821,28165788,0,5407827840,5407834752,145283,0,0,0,
4867620,4867620,0,,4893991,4893994,0,,4722640,4722669,0,,4698497,4698529,0,,4327079,4327088,0,,4649442,4649422,0,,28159269,28159322,0,5406581952,5406588672,150369,0,0,0,
4862346,4862346,0,,4893467,4893493,0,,4719861,4719864,0,,4696120,4696088,0,,4324551,4324574,0,,4650959,4650950,0,,28147304,28147315,0,5404288128,5404286016,161855,0,0,0,
4868025,4868025,0,,4895979,4895952,0,,4717674,4717647,0,,4702325,4702325,0,,4323557,4323556,0,,4651263,4651292,0,,28158823,28158797,0,5406489600,5406488256,151532,0,0,0,
4856647,4856647,0,,4888429,4888456,0,,4717318,4717313,0,,4679868,4679868,0,,4324503,4324472,0,,4650013,4650013,0,,28116778,28116769,0,5398416768,5398421184,184892,0,0,0,
4864835,4864835,0,,4899409,4899377,0,,4722195,4722195,0,,4699927,4699957,0,,4326606,4326612,0,,4653896,4653864,0,,28166868,28166840,0,5408039040,5408036928,143039,0,0,0,
4868928,4868928,0,,4896610,4896614,0,,4719415,4719420,0,,4698225,4698204,0,,4325256,4325250,0,,4656916,4656948,0,,28165350,28165364,0,5407746432,5407742208,144887,0,0,0,
4870136,4870136,0,,4893637,4893661,0,,4715465,4715480,0,,4704571,4704562,0,,4324235,4324264,0,,4655624,4655624,0,,28163668,28163727,0,5407430016,5407440960,146287,0,0,0,
4859975,4859975,0,,4899412,4899396,0,,4718034,4718046,0,,4703871,4703871,0,,4324990,4324969,0,,4652281,4652281,0,,28158563,28158538,0,5406449856,5406434304,151238,0,0,0,
4866859,4866859,0,,4897860,4897878,0,,4722514,4722482,0,,4699806,4699838,0,,4325942,4325939,0,,4652083,4652080,0,,28165064,28165076,0,5407684992,5407696320,145023,0,0,0,
4863067,4863067,0,,4897398,4897373,0,,4719705,4719737,0,,4698763,4698761,0,,4326645,4326669,0,,4654658,4654629,0,,28160236,28160236,0,5406759168,5406760896,150133,0,0,0,
4867175,4867175,0,,4896723,4896719,0,,4716969,4716969,0,,4702871,4702841,0,,4324603,4324606,0,,4656463,4656495,0,,28164804,28164805,0,5407641984,5407647744,145310,0,0,0,
4865495,4865495,0,,4896729,4896728,0,,4719689,4719661,0,,4703891,4703898,0,,4324175,4324149,0,,4654467,4654467,0,,28164446,28164398,0,5407578624,5407560960,145974,0,0,0,
4863410,4863410,0,,4894709,4894712,0,,4721566,4721562,0,,4702484,4702509,0,,4326430,4326456,0,,4651222,4651222,0,,28159821,28159871,0,5406680064,5406696960,150690,0,0,0,
4866809,4866809,0,,4896468,4896465,0,,4720524,4720530,0,,4696419,4696419,0,,4326760,4326760,0,,4652045,4652013,0,,28159025,28158996,0,5406537600,5406527232,151116,0,0,0,
4863895,4863895,0,,4897695,4897727,0,,4718465,4718491,0,,4698092,4698092,0,,4324366,4324353,0,,4656178,4656210,0,,28158691,28158768,0,5406473088,5406486528,150581,0,0,0,
3598552,3598552,0,,3622683,3622651,0,,3487670,3487638,0,,3481467,3481435,0,,3197925,3197906,0,,3439216,3439184,0,,20827513,20827366,0,3998872704,3998845440,105394,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4698979,4698979,0,,4722699,4722699,0,,4584166,4584166,0,,4542854,4542854,0,,4218443,4218443,0,,4466385,4466385,0,,27233526,27233526,0,5228841792,5228850432,374553,0,0,0,
4998669,4998669,0,,5019874,5019883,0,,4875401,4875401,0,,4832693,4832701,0,,4486902,4486934,0,,4751122,4751154,0,,28964661,28964742,0,5561219520,5561231424,406355,0,0,0,
4982465,4982465,0,,5013331,5013354,0,,4869479,4869511,0,,4822030,4822022,0,,4486431,4486431,0,,4748149,4748149,0,,28921885,28921932,0,5552992512,5553003840,437452,0,0,0,
4990814,4990814,0,,5014599,5014599,0,,4873675,4873675,0,,4825657,4825658,0,,4487930,4487930,0,,4748659,4748627,0,,28941334,28941303,0,5556742656,5556742464,427408,0,0,0,
4985596,4985596,0,,5010539,5010536,0,,4871896,4871895,0,,4820843,4820874,0,,4486257,4486238,0,,4747166,4747198,0,,28922297,28922337,0,5553083136,5553071808,439274,0,0,0,
4999997,4999997,0,,5021675,5021659,0,,4876447,4876416,0,,4835100,4835098,0,,4487850,4487838,0,,4749559,4749527,0,,28970628,28970535,0,5562355008,5562341376,402246,0,0,0,
4974658,4974658,0,,4995811,4995813,0,,4863048,4863048,0,,4812478,4812480,0,,4484920,4484919,0,,4742588,4742620,0,,28873503,28873538,0,5543714880,5543724480,477968,0,0,0,
4967323,4967323,0,,4991625,4991642,0,,4858052,4858052,0,,4806744,4806744,0,,4481707,4481707,0,,4746230,4746230,0,,28851681,28851698,0,5539529664,5539522560,494015,0,0,0,
4998742,4998742,0,,5021245,5021213,0,,4875434,4875434,0,,4834349,4834349,0,,4487933,4487942,0,,4751633,4751633,0,,28969336,28969313,0,5562111168,5562110016,403281,0,0,0,
5001921,5001921,0,,5022479,5022511,0,,4875206,4875209,0,,4833778,4833746,0,,4487115,4487138,0,,4754309,4754309,0,,28974808,28974834,0,5563158912,5563182912,397097,0,0,0,
4996398,4996398,0,,5018142,5018110,0,,4877473,4877470,0,,4831110,4831110,0,,4486751,4486719,0,,4753364,4753364,0,,28963238,28963171,0,5560934976,5560922304,408311,0,0,0,
5001844,5001844,0,,5023712,5023744,0,,4874967,4874970,0,,4834810,4834815,0,,4488447,4488479,0,,4754161,4754161,0,,28977941,28978013,0,5563766208,5563773120,393401,0,0,0,
4998493,4998493,0,,5024938,5024938,0,,4877789,4877818,0,,4834150,4834147,0,,4488433,4488401,0,,4754092,4754060,0,,28977895,28977857,0,5563761024,5563751232,394177,0,0,0,
4997917,4997917,0,,5025282,5025279,0,,4876794,4876794,0,,4834287,4834317,0,,4488474,4488506,0,,4753071,4753103,0,,28975825,28975916,0,5563351680,5563369344,395417,0,0,0,
4999382,4999382,0,,5027832,5027833,0,,4877465,4877463,0,,4835825,4835813,0,,4487562,4487562,0,,4752999,4752982,0,,28981065,28981035,0,5564377344,5564354688,391358,0,0,0,
4997587,4997587,0,,5023603,5023577,0,,4877484,4877484,0,,4835746,4835726,0,,4487765,4487733,0,,4752782,4752781,0,,28974967,28974888,0,5563184064,5563187520,397077,0,0,0,
5000727,5000727,0,,5024521,5024549,0,,4878725,4878695,0,,4834694,4834726,0,,4486290,4486300,0,,4755069,4755087,0,,28980026,28980084,0,5564169792,5564170368,390925,0,0,0,
5000173,5000173,0,,5021695,5021694,0,,4876028,4876037,0,,4836007,4835997,0,,4487568,4487590,0,,4754464,4754464,0,,28975935,28975955,0,5563377408,5563386048,396586,0,0,0,
4999819,4999819,0,,5020812,5020795,0,,4875821,4875812,0,,4834034,4834013,0,,4486739,4486707,0,,4752903,4752903,0,,28970128,28970049,0,5562261888,5562245760,401375,0,0,0,
4997458,4997458,0,,5022399,5022385,0,,4877537,4877545,0,,4833580,4833608,0,,4487681,4487682,0,,4757261,4757261,0,,28975916,28975939,0,5563381632,5563386624,395962,0,0,0,
5002376,5002376,0,,5024610,5024610,0,,4877133,4877157,0,,4834286,4834257,0,,4487467,4487498,0,,4755013,4755013,0,,28980885,28980911,0,5564327040,5564341440,390943,0,0,0,
4999048,4999048,0,,5027505,5027537,0,,4878214,4878182,0,,4831679,4831679,0,,4488513,4488510,0,,4755535,4755533,0,,28980494,28980489,0,5564254272,5564245632,390603,0,0,0,
4998010,4998010,0,,5022958,5022958,0,,4878316,4878347,0,,4831691,4831706,0,,4488312,4488315,0,,4754748,4754729,0,,28974035,28974065,0,5563011264,5563016832,397800,0,0,0,
4998045,4998045,0,,5021499,5021499,0,,4876156,4876154,0,,4833873,4833890,0,,4487539,4487523,0,,4752003,4751993,0,,28969115,28969104,0,5562077376,5562065856,402802,0,0,0,
5003125,5003125,0,,5023451,5023425,0,,4877362,4877333,0,,4837138,4837138,0,,4488372,4488388,0,,4751857,4751856,0,,28981305,28981265,0,5564402304,5564413824,391417,0,0,0,
5002360,5002360,0,,5021312,5021318,0,,4877561,4877579,0,,4835762,4835760,0,,4486666,4486641,0,,4757102,4757131,0,,28980763,28980789,0,5564313600,5564303808,390216,0,0,0,
4999208,4999208,0,,5020051,5020044,0,,4874220,4874218,0,,4833544,4833544,0,,4487025,4487050,0,,4750642,4750645,0,,28964690,28964709,0,5561228544,5561224704,407612,0,0,0,
4983492,4983492,0,,5009951,5009975,0,,4868896,4868881,0,,4824702,4824704,0,,4485714,4485682,0,,4754507,4754507,0,,28927262,28927241,0,5554017984,5554030464,434511,0,0,0,
4989153,4989153,0,,5011915,5011896,0,,4871683,4871714,0,,4824534,4824520,0,,4486260,4486268,0,,4751934,4751933,0,,28935479,28935484,0,5555618880,5555617152,430813,0,0,0,
4996118,4996118,0,,5019134,5019134,0,,4875160,4875138,0,,4833170,4833155,0,,4487274,4487295,0,,4759104,4759105,0,,28969960,28969945,0,5562230592,5562226944,401718,0,0,0,
4986165,4986165,0,,5013888,5013910,0,,4870791,4870812,0,,4824397,4824397,0,,4486943,4486946,0,,4757694,4757692,0,,28939878,28939922,0,5556458112,5556470400,421963,0,0,0,
4988876,4988876,0,,5017634,5017634,0,,4875405,4875406,0,,4826838,4826838,0,,4487550,4487518,0,,4757327,4757308,0,,28953630,28953580,0,5559099072,5559090432,412773,0,0,0,
4998664,4998664,0,,5023194,5023194,0,,4876800,4876775,0,,4835218,4835247,0,,4487926,4487932,0,,4755678,4755678,0,,28977480,28977490,0,5563678080,5563671552,394860,0,0,0,
4995986,4995986,0,,5020605,5020573,0,,4876523,4876517,0,,4833841,4833841,0,,4488100,4488126,0,,4753142,4753134,0,,28968197,28968177,0,5561884224,5561883840,404111,0,0,0,
4990019,4990019,0,,5019984,5019990,0,,4873125,4873156,0,,4825901,4825901,0,,4486491,4486459,0,,4753215,4753244,0,,28948735,28948769,0,5558164032,5558176512,417540,0,0,0,
4996677,4996677,0,,5019490,5019486,0,,4874773,4874742,0,,4833805,4833773,0,,4486474,4486506,0,,4761013,4760981,0,,28972232,28972165,0,5562661056,5562656448,399120,0,0,0,
4992133,4992133,0,,5016197,5016226,0,,4871971,4871970,0,,4823712,4823744,0,,4485686,4485657,0,,4765144,4765173,0,,28954843,28954903,0,5559341568,5559329472,407434,0,0,0,
4997864,4997864,0,,5018054,5018028,0,,4873855,4873884,0,,4828171,4828139,0,,4486400,4486397,0,,4764448,4764449,0,,28968792,28968761,0,5562009024,5562008256,397798,0,0,0,
5002146,5002146,0,,5019710,5019713,0,,4877427,4877398,0,,4832765,4832767,0,,4486955,4486976,0,,4764268,4764270,0,,28983271,28983270,0,5564776704,5564783424,389280,0,0,0,
5000865,5000865,0,,5024222,5024246,0,,4875984,4875991,0,,4832372,4832374,0,,4488575,4488559,0,,4763052,4763052,0,,28985070,28985087,0,5565134592,5565135168,386378,0,0,0,
4999832,4999832,0,,5021256,5021256,0,,4876418,4876443,0,,4830269,4830275,0,,4488290,4488314,0,,4761713,4761688,0,,28977778,28977808,0,5563733568,5563740672,393606,0,0,0,
4986562,4986562,0,,5012548,5012548,0,,4870195,4870195,0,,4821101,4821123,0,,4486274,4486245,0,,4764466,4764491,0,,28941146,28941164,0,5556696960,5556702144,420454,0,0,0,
4999505,4999505,0,,5024912,5024912,0,,4876063,4876063,0,,4835635,4835635,0,,4487802,4487805,0,,4764616,4764598,0,,28988533,28988518,0,5565806976,5565802752,383949,0,0,0,
4996047,4996047,0,,5019209,5019207,0,,4875711,4875710,0,,4831376,4831375,0,,4487707,4487734,0,,4763784,4763799,0,,28973834,28973872,0,5562973248,5562971328,394461,0,0,0,
4997986,4997986,0,,5019508,5019510,0,,4874582,4874551,0,,4831133,4831134,0,,4485158,4485134,0,,4771415,4771386,0,,28979782,28979701,0,5564126208,5564123712,389445,0,0,0,
5002443,5002443,0,,5022142,5022110,0,,4877412,4877417,0,,4834421,4834419,0,,4487949,4487949,0,,4770918,4770949,0,,28995285,28995287,0,5567084160,5567085312,377301,0,0,0,
4997913,4997913,0,,5017540,5017542,0,,4872717,4872716,0,,4828777,4828747,0,,4486110,4486105,0,,4770799,4770799,0,,28973856,28973822,0,5562980736,5562965184,392649,0,0,0,
5003717,5003717,0,,5023296,5023307,0,,4877434,4877430,0,,4831345,4831346,0,,4487053,4487052,0,,4772294,4772263,0,,28995139,28995115,0,5567067072,5567072448,376977,0,0,0,
5002732,5002732,0,,5021666,5021685,0,,4878530,4878562,0,,4832823,4832854,0,,4488226,4488226,0,,4770833,4770837,0,,28994810,28994896,0,5567006208,5567020224,376443,0,0,0,
4987452,4987452,0,,5013068,5013036,0,,4873204,4873204,0,,4822963,4822931,0,,4486669,4486701,0,,4771902,4771901,0,,28955258,28955225,0,5559411840,5559410304,406726,0,0,0,
4991389,4991389,0,,5013855,5013887,0,,4873588,4873588,0,,4822610,4822618,0,,4486832,4486829,0,,4772030,4772058,0,,28960304,28960369,0,5560376832,5560373952,400736,0,0,0,
4997331,4997331,0,,5020811,5020783,0,,4875236,4875235,0,,4828206,4828203,0,,4486557,4486560,0,,4771621,4771599,0,,28979762,28979711,0,5564114496,5564111808,387644,0,0,0,
4990648,4990648,0,,5009567,5009563,0,,4871818,4871787,0,,4825495,4825522,0,,4486409,4486383,0,,4773261,4773258,0,,28957198,28957161,0,5559778176,5559777216,404365,0,0,0,
5000557,5000557,0,,5023314,5023314,0,,4875592,4875617,0,,4834109,4834106,0,,4486467,4486461,0,,4772351,4772345,0,,28992390,28992400,0,5566539648,5566536192,379205,0,0,0,
4998548,4998548,0,,5022261,5022292,0,,4875183,4875161,0,,4833751,4833726,0,,4487245,4487246,0,,4772737,4772769,0,,28989725,28989742,0,5566023936,5566024320,383045,0,0,0,
4995851,4995851,0,,5015934,5015903,0,,4874851,4874872,0,,4830654,4830650,0,,4485978,4485977,0,,4773038,4773038,0,,28976306,28976291,0,5563453824,5563448640,389526,0,0,0,
4995908,4995908,0,,5016565,5016568,0,,4874725,4874705,0,,4827781,4827802,0,,4486751,4486774,0,,4774353,4774353,0,,28976083,28976110,0,5563413312,5563415232,390849,0,0,0,
4999794,4999794,0,,5024188,5024185,0,,4875319,4875340,0,,4834276,4834267,0,,4487559,4487568,0,,4774917,4774917,0,,28996053,28996071,0,5567239296,5567248896,375899,0,0,0,
4993647,4993647,0,,5019393,5019422,0,,4871573,4871578,0,,4825979,4825967,0,,4487645,4487613,0,,4774353,4774352,0,,28972590,28972579,0,5562743040,5562736128,393475,0,0,0,
5000397,5000397,0,,5024071,5024071,0,,4877711,4877713,0,,4833145,4833150,0,,4488155,4488187,0,,4773745,4773714,0,,28997224,28997232,0,5567455104,5567462784,374216,0,0,0,
4997440,4997440,0,,5022468,5022471,0,,4878582,4878582,0,,4835962,4835989,0,,4487578,4487546,0,,4773119,4773137,0,,28995149,28995165,0,5567067648,5567080896,376756,0,0,0,
4994563,4994563,0,,5019232,5019229,0,,4873557,4873554,0,,4833065,4833065,0,,4487542,4487574,0,,4772903,4772885,0,,28980862,28980870,0,5564325504,5564315136,387081,0,0,0,
2007297,2007297,0,,2016770,2016741,0,,1959262,1959233,0,,1940027,1939995,0,,1805229,1805197,0,,1923934,1923934,0,,11652519,11652397,0,2237283648,2237259264,165383,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
