Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
2499835,2499835,0,,2499835,2499829,0,,2499820,2499815,0,,2499820,2499815,0,,2496002,2496002,0,,12495312,12495296,0,1674371674,2399098368,3816,0,0,0,
342384,342384,0,,342384,342383,0,,342380,342379,0,,342381,342378,0,,342380,342380,0,,1711909,1711904,0,229395136,328681344,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1529552,1529552,0,,1529553,1529553,0,,1529542,1529548,0,,1529542,1529545,0,,1523675,1523680,0,,7641864,7641878,0,1024010848,1467243456,5868,0,0,0,
2764402,2764402,0,,2764497,2764498,0,,2764481,2764482,0,,2764482,2764488,0,,2764481,2764485,0,,13822343,13822355,0,1852192890,2653891200,96,0,0,0,
2764358,2764358,0,,2764485,2764502,0,,2764465,2764479,0,,2764465,2764476,0,,2764484,2764480,0,,13822257,13822295,0,1852190344,2653878720,120,0,0,0,
2764349,2764349,0,,2764497,2764498,0,,2764482,2764480,0,,2764489,2764480,0,,2764470,2764475,0,,13822287,13822282,0,1852183644,2653878144,106,0,0,0,
2764420,2764420,0,,2764497,2764503,0,,2764505,2764497,0,,2764493,2764494,0,,2751574,2751583,0,,13809489,13809497,0,1850469516,2651426880,13000,0,0,0,
2759106,2759106,0,,2764048,2764029,0,,2764007,2763998,0,,2764011,2763999,0,,2738858,2738846,0,,13790030,13789978,0,1847862144,2647675200,30136,0,0,0,
2762140,2762140,0,,2764260,2764265,0,,2764244,2764242,0,,2764235,2764248,0,,2738053,2738055,0,,13792932,13792950,0,1848251682,2648246400,28308,0,0,0,
2758942,2758942,0,,2763999,2763989,0,,2763980,2763981,0,,2763987,2763974,0,,2737966,2737958,0,,13788874,13788844,0,1847709652,2647458048,31081,0,0,0,
2760002,2760002,0,,2764245,2764262,0,,2764224,2764241,0,,2764219,2764238,0,,2751197,2751212,0,,13803887,13803955,0,1849720322,2650356480,16529,0,0,0,
2763873,2763873,0,,2764496,2764504,0,,2764488,2764488,0,,2764498,2764489,0,,2764494,2764486,0,,13821849,13821840,0,1852132590,2653793280,923,0,0,0,
2764619,2764619,0,,2764498,2764492,0,,2764488,2764480,0,,2764472,2764480,0,,2764473,2764480,0,,13822550,13822551,0,1852216876,2653929792,333,0,0,0,
2763707,2763707,0,,2764503,2764495,0,,2764478,2764478,0,,2764486,2764487,0,,2764479,2764485,0,,13821653,13821652,0,1852104450,2653759872,87,0,0,0,
2763640,2763640,0,,2764498,2764486,0,,2764474,2764464,0,,2764473,2764454,0,,2764477,2764456,0,,13821562,13821500,0,1852086360,2653735104,1498,0,0,0,
2764019,2764019,0,,2764504,2764504,0,,2764486,2764487,0,,2764486,2764488,0,,2764486,2764486,0,,13821981,13821984,0,1852145856,2653813632,454,0,0,0,
2764322,2764322,0,,2764486,2764498,0,,2764467,2764479,0,,2764467,2764478,0,,2764462,2764480,0,,13822204,13822257,0,1852174934,2653870848,239,0,0,0,
2764305,2764305,0,,2764508,2764503,0,,2764488,2764486,0,,2764486,2764487,0,,2764505,2764487,0,,13822292,13822268,0,1852191416,2653875456,219,0,0,0,
2764221,2764221,0,,2764511,2764522,0,,2764500,2764506,0,,2764500,2764505,0,,2764485,2764499,0,,13822217,13822253,0,1852174666,2653872576,216,0,0,0,
2764147,2764147,0,,2764523,2764505,0,,2764503,2764486,0,,2764488,2764487,0,,2764507,2764494,0,,13822168,13822119,0,1852171316,2653850112,226,0,0,0,
2764426,2764426,0,,2764504,2764509,0,,2764486,2764487,0,,2764504,2764489,0,,2764489,2764488,0,,13822409,13822399,0,1852201198,2653902336,300,0,0,0,
2764447,2764447,0,,2764498,2764500,0,,2764483,2764493,0,,2764480,2764491,0,,2764477,2764490,0,,13822385,13822421,0,1852198518,2653899840,50,0,0,0,
2764424,2764424,0,,2764487,2764496,0,,2764484,2764477,0,,2764487,2764478,0,,2764487,2764480,0,,13822369,13822355,0,1852199590,2653894272,80,0,0,0,
2764433,2764433,0,,2764493,2764498,0,,2764477,2764476,0,,2764467,2764475,0,,2764460,2764473,0,,13822330,13822355,0,1852195838,2653890048,8,0,0,0,
2764190,2764190,0,,2764525,2764504,0,,2764489,2764489,0,,2764499,2764492,0,,2764506,2764493,0,,13822209,13822168,0,1852170646,2653858368,371,0,0,0,
2764446,2764446,0,,2764486,2764497,0,,2764461,2764476,0,,2764459,2764474,0,,2764464,2764474,0,,13822316,13822367,0,1852192354,2653892352,40,0,0,0,
2764487,2764487,0,,2764515,2764504,0,,2764506,2764497,0,,2764482,2764486,0,,2764502,2764492,0,,13822492,13822466,0,1852214866,2653916352,28,0,0,0,
2764422,2764422,0,,2764498,2764499,0,,2764480,2764471,0,,2764505,2764481,0,,2764480,2764475,0,,13822385,13822348,0,1852196508,2653890240,76,0,0,0,
2764397,2764397,0,,2764504,2764503,0,,2764486,2764488,0,,2764487,2764487,0,,2764487,2764494,0,,13822361,13822369,0,1852196374,2653899840,56,0,0,0,
2764477,2764477,0,,2764497,2764498,0,,2764480,2764479,0,,2764480,2764482,0,,2764481,2764473,0,,13822415,13822409,0,1852203476,2653898880,71,0,0,0,
2764435,2764435,0,,2764504,2764504,0,,2764486,2764489,0,,2764487,2764491,0,,2764486,2764490,0,,13822398,13822409,0,1852202404,2653902720,69,0,0,0,
2764498,2764498,0,,2764498,2764498,0,,2764480,2764478,0,,2764479,2764478,0,,2764480,2764476,0,,13822435,13822428,0,1852205486,2653905600,0,0,0,0,
2764465,2764465,0,,2764503,2764505,0,,2764487,2764487,0,,2764487,2764488,0,,2764485,2764489,0,,13822427,13822434,0,1852206022,2653908672,38,0,0,0,
2764424,2764424,0,,2764478,2764495,0,,2764480,2764480,0,,2764457,2764473,0,,2764480,2764476,0,,13822319,13822348,0,1852195570,2653889664,27,0,0,0,
2764472,2764472,0,,2764523,2764509,0,,2764486,2764491,0,,2764509,2764492,0,,2764487,2764493,0,,13822477,13822457,0,1852205888,2653908288,79,0,0,0,
2764503,2764503,0,,2764504,2764498,0,,2764487,2764480,0,,2764486,2764481,0,,2764486,2764481,0,,13822466,13822443,0,1852210578,2653912128,0,0,0,0,
2764498,2764498,0,,2764498,2764502,0,,2764480,2764483,0,,2764481,2764480,0,,2764480,2764479,0,,13822437,13822442,0,1852206826,2653910016,0,0,0,0,
2764467,2764467,0,,2764503,2764500,0,,2764486,2764484,0,,2764486,2764487,0,,2764487,2764489,0,,13822429,13822427,0,1852205620,2653904640,36,0,0,0,
2764473,2764473,0,,2764483,2764497,0,,2764455,2764474,0,,2764464,2764479,0,,2764459,2764475,0,,13822334,13822398,0,1852197312,2653899072,15,0,0,0,
2764384,2764384,0,,2764505,2764490,0,,2764486,2764485,0,,2764490,2764474,0,,2764484,2764480,0,,13822349,13822313,0,1852191550,2653889280,114,0,0,0,
2764303,2764303,0,,2764512,2764512,0,,2764506,2764487,0,,2764492,2764495,0,,2764501,2764496,0,,13822314,13822293,0,1852188602,2653876224,153,0,0,0,
2764362,2764362,0,,2764503,2764503,0,,2764486,2764486,0,,2764487,2764484,0,,2764488,2764481,0,,13822326,13822316,0,1852191550,2653885248,199,0,0,0,
2764350,2764350,0,,2764478,2764496,0,,2764460,2764480,0,,2764463,2764480,0,,2762662,2762677,0,,13820413,13820483,0,1851937352,2653529472,1889,0,0,0,
2764383,2764383,0,,2764510,2764505,0,,2764506,2764486,0,,2764490,2764486,0,,2764485,2764491,0,,13822374,13822351,0,1852199322,2653891776,165,0,0,0,
2764375,2764375,0,,2764518,2764523,0,,2764483,2764500,0,,2764499,2764499,0,,2764508,2764498,0,,13822383,13822395,0,1852197580,2653899456,47,0,0,0,
2764470,2764470,0,,2764497,2764492,0,,2764484,2764482,0,,2764480,2764480,0,,2764489,2764495,0,,13822420,13822419,0,1852208032,2653909824,130,0,0,0,
2764427,2764427,0,,2764507,2764510,0,,2764481,2764480,0,,2764496,2764483,0,,2764487,2764480,0,,13822398,13822380,0,1852197714,2653895424,69,0,0,0,
2764398,2764398,0,,2764494,2764487,0,,2764489,2764475,0,,2764471,2764481,0,,2764471,2764473,0,,13822323,13822314,0,1852190612,2653884672,98,0,0,0,
2764425,2764425,0,,2764509,2764500,0,,2764482,2764488,0,,2764487,2764485,0,,2764494,2764480,0,,13822397,13822378,0,1852200796,2653900608,81,0,0,0,
2764098,2764098,0,,2764518,2764518,0,,2764506,2764500,0,,2764505,2764497,0,,2764500,2764508,0,,13822127,13822121,0,1852164214,2653843968,81,0,0,0,
2762503,2762503,0,,2764272,2764275,0,,2764254,2764254,0,,2764253,2764257,0,,2737686,2737682,0,,13792968,13792971,0,1848258650,2648246400,28677,0,0,0,
2764273,2764273,0,,2764484,2764495,0,,2764474,2764474,0,,2764467,2764476,0,,2764465,2764476,0,,13822163,13822194,0,1852168904,2653861248,125,0,0,0,
2763838,2763838,0,,2764524,2764529,0,,2764502,2764517,0,,2764500,2764487,0,,2764506,2764505,0,,13821870,13821876,0,1852130580,2653804032,756,0,0,0,
2763070,2763070,0,,2764523,2764523,0,,2764502,2764506,0,,2764510,2764531,0,,2764510,2764513,0,,13821115,13821143,0,1852029410,2653654656,1211,0,0,0,
2764400,2764400,0,,2764500,2764497,0,,2764492,2764486,0,,2764487,2764486,0,,2751865,2751863,0,,13809744,13809732,0,1850507840,2651469888,12993,0,0,0,
2764190,2764190,0,,2764514,2764505,0,,2764473,2764478,0,,2764484,2764480,0,,2738789,2738790,0,,13796450,13796443,0,1848730062,2648921088,25979,0,0,0,
2764377,2764377,0,,2764513,2764506,0,,2764507,2764495,0,,2764503,2764501,0,,2764505,2764500,0,,13822405,13822379,0,1852195168,2653894080,156,0,0,0,
2764411,2764411,0,,2764496,2764496,0,,2764480,2764476,0,,2764481,2764467,0,,2764477,2764469,0,,13822345,13822319,0,1852194096,2653887168,87,0,0,0,
2764249,2764249,0,,2764497,2764502,0,,2764467,2764484,0,,2764481,2764485,0,,2764468,2764484,0,,13822162,13822204,0,1852174666,2653859136,247,0,0,0,
2764428,2764428,0,,2764503,2764505,0,,2764499,2764486,0,,2764488,2764484,0,,2764500,2764487,0,,13822418,13822390,0,1852200930,2653903488,78,0,0,0,
2764503,2764503,0,,2764504,2764497,0,,2764488,2764484,0,,2764482,2764485,0,,2764487,2764481,0,,13822464,13822450,0,1852208300,2653913664,0,0,0,0,
2764503,2764503,0,,2764485,2764503,0,,2764485,2764483,0,,2764487,2764484,0,,2764485,2764485,0,,13822445,13822458,0,1852209372,2653910208,0,0,0,0,
2764474,2764474,0,,2764516,2764500,0,,2764481,2764481,0,,2764481,2764481,0,,2764480,2764486,0,,13822432,13822422,0,1852203744,2653901184,24,0,0,0,
2764404,2764404,0,,2764507,2764514,0,,2764485,2764500,0,,2764493,2764511,0,,2764486,2764490,0,,13822375,13822419,0,1852200528,2653902144,106,0,0,0,
2182958,2182958,0,,2183012,2183003,0,,2183002,2182987,0,,2182994,2182976,0,,2183002,2182992,0,,10914968,10914916,0,1462603166,2095663296,51,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
2436673,2436673,0,,2523440,2523461,0,,2523433,2523450,0,,2476567,2476599,0,,2523449,2523450,0,,12483562,12483633,0,1672802534,2396857728,131982,0,0,0,
2781848,2781848,0,,2883237,2883229,0,,2883206,2883206,0,,2836911,2836911,0,,2883197,2883206,0,,14268399,14268400,0,1911960240,2739532992,147634,0,0,0,
2787244,2787244,0,,2883224,2883231,0,,2883215,2883213,0,,2833792,2833792,0,,2883197,2883206,0,,14270672,14270686,0,1912270048,2739971520,145420,0,0,0,
2789267,2789267,0,,2883234,2883231,0,,2883210,2883213,0,,2835649,2835646,0,,2883232,2883219,0,,14274592,14274576,0,1912800822,2740718400,141472,0,0,0,
2786866,2786866,0,,2883113,2883128,0,,2883237,2883238,0,,2833880,2833880,0,,2883185,2883211,0,,14270281,14270323,0,1912212160,2739902016,145794,0,0,0,
2770337,2770337,0,,2883276,2883275,0,,2883174,2883181,0,,2818328,2818331,0,,2883241,2883222,0,,14238356,14238346,0,1907943188,2733762432,177714,0,0,0,
2789569,2789569,0,,2883294,2883282,0,,2883213,2883209,0,,2831108,2831106,0,,2883212,2883199,0,,14270396,14270365,0,1912239496,2739911616,145715,0,0,0,
2793287,2793287,0,,2883252,2883238,0,,2883238,2883222,0,,2833549,2833551,0,,2883214,2883220,0,,14276540,14276518,0,1913047918,2741089920,139634,0,0,0,
2778193,2778193,0,,2883231,2883226,0,,2883214,2883208,0,,2823252,2823251,0,,2883213,2883213,0,,14251103,14251091,0,1909646328,2736211392,165047,0,0,0,
2783454,2783454,0,,2882718,2882749,0,,2883065,2883065,0,,2822942,2822943,0,,2850507,2850505,0,,14222686,14222716,0,1905839924,2730761088,192270,0,0,0,
2775983,2775983,0,,2882156,2882129,0,,2882772,2882778,0,,2818541,2818540,0,,2829900,2829896,0,,14189352,14189326,0,1901373704,2724352704,224972,0,0,0,
2785922,2785922,0,,2883238,2883253,0,,2883224,2883231,0,,2817972,2817971,0,,2865045,2865054,0,,14235401,14235431,0,1907547218,2733199104,180762,0,0,0,
2794783,2794783,0,,2883247,2883228,0,,2883226,2883223,0,,2827543,2827513,0,,2883222,2883213,0,,14272021,14271960,0,1912446794,2740228800,144125,0,0,0,
2787048,2787048,0,,2883208,2883234,0,,2883215,2883219,0,,2818248,2818280,0,,2883187,2883213,0,,14254906,14254994,0,1910160888,2736951360,161187,0,0,0,
2782432,2782432,0,,2883244,2883230,0,,2883191,2883196,0,,2815995,2815993,0,,2883219,2883212,0,,14248081,14248063,0,1909246070,2735623488,167945,0,0,0,
2780468,2780468,0,,2883224,2883212,0,,2883213,2883207,0,,2813824,2813825,0,,2883211,2883207,0,,14243940,14243919,0,1908681260,2734834752,172127,0,0,0,
2788185,2788185,0,,2883212,2883243,0,,2883209,2883212,0,,2821890,2821891,0,,2883215,2883213,0,,14259711,14259744,0,1910801274,2737868160,156391,0,0,0,
2784963,2784963,0,,2883244,2883232,0,,2883210,2883213,0,,2825359,2825359,0,,2883207,2883213,0,,14259983,14259980,0,1910842814,2737916160,156104,0,0,0,
2777319,2777319,0,,2883250,2883231,0,,2883216,2883213,0,,2826085,2826085,0,,2883232,2883213,0,,14253102,14253061,0,1909912720,2736588672,163117,0,0,0,
2769493,2769493,0,,2883213,2883231,0,,2883216,2883213,0,,2834239,2834236,0,,2883212,2883212,0,,14253373,14253385,0,1909951580,2736649536,162628,0,0,0,
2756617,2756617,0,,2883179,2883193,0,,2883194,2883195,0,,2824979,2824982,0,,2883163,2883177,0,,14231132,14231164,0,1906971822,2732382912,184860,0,0,0,
2761185,2761185,0,,2883295,2883263,0,,2883238,2883224,0,,2823477,2823476,0,,2882774,2882792,0,,14233969,14233940,0,1907350238,2732917248,181716,0,0,0,
2782058,2782058,0,,2883217,2883231,0,,2883208,2883213,0,,2826949,2826950,0,,2883662,2883642,0,,14259094,14259094,0,1910720606,2737745280,157569,0,0,0,
2785978,2785978,0,,2883226,2883231,0,,2883195,2883202,0,,2823692,2823692,0,,2883209,2883213,0,,14259300,14259316,0,1910745530,2737790400,156738,0,0,0,
2783023,2783023,0,,2883050,2883063,0,,2883203,2883191,0,,2817331,2817331,0,,2883197,2883181,0,,14249804,14249789,0,1909476550,2735964864,166580,0,0,0,
2781421,2781421,0,,2883348,2883342,0,,2883203,2883213,0,,2815696,2815696,0,,2883200,2883213,0,,14246868,14246885,0,1909080714,2735399616,168753,0,0,0,
2791363,2791363,0,,2883282,2883269,0,,2883227,2883232,0,,2825004,2825003,0,,2883234,2883237,0,,14266110,14266104,0,1911655658,2739087168,150110,0,0,0,
2797628,2797628,0,,2883257,2883248,0,,2883234,2883219,0,,2827553,2827551,0,,2883212,2883214,0,,14274884,14274860,0,1912835662,2740778112,141352,0,0,0,
2796117,2796117,0,,2883210,2883226,0,,2883194,2883213,0,,2827348,2827351,0,,2883223,2883213,0,,14273092,14273120,0,1912591380,2740434048,142916,0,0,0,
2784332,2784332,0,,2883177,2883189,0,,2883226,2883213,0,,2818202,2818202,0,,2883210,2883209,0,,14252147,14252145,0,1909788636,2736415296,163868,0,0,0,
2787354,2787354,0,,2883275,2883256,0,,2883190,2883206,0,,2818763,2818760,0,,2883198,2883210,0,,14255780,14255786,0,1910275324,2737109760,160329,0,0,0,
2789670,2789670,0,,2883156,2883174,0,,2883197,2883188,0,,2820381,2820383,0,,2883198,2883187,0,,14259602,14259602,0,1910784926,2737841280,156382,0,0,0,
2792848,2792848,0,,2883318,2883299,0,,2883237,2883238,0,,2825418,2825419,0,,2883230,2883239,0,,14268051,14268043,0,1911918834,2739464256,148271,0,0,0,
2797361,2797361,0,,2883224,2883231,0,,2883206,2883213,0,,2828261,2828261,0,,2883217,2883212,0,,14275269,14275278,0,1912886046,2740853376,140769,0,0,0,
2799456,2799456,0,,2883197,2883200,0,,2883190,2883181,0,,2828355,2828354,0,,2883192,2883181,0,,14277390,14277372,0,1913178970,2741256192,138597,0,0,0,
2785019,2785019,0,,2883234,2883231,0,,2883218,2883206,0,,2815965,2815964,0,,2883208,2883207,0,,14250644,14250627,0,1909577586,2736121920,165425,0,0,0,
2785756,2785756,0,,2883229,2883224,0,,2883203,2883219,0,,2819480,2819479,0,,2883202,2883216,0,,14254870,14254894,0,1910152580,2736937344,161227,0,0,0,
2786339,2786339,0,,2883226,2883216,0,,2883203,2883192,0,,2820546,2820517,0,,2883204,2883195,0,,14256518,14256459,0,1910375288,2737247424,159584,0,0,0,
2783285,2783285,0,,2883176,2883204,0,,2883190,2883202,0,,2819245,2819275,0,,2883181,2883200,0,,14252077,14252166,0,1909778720,2736408576,163855,0,0,0,
2792945,2792945,0,,2883283,2883261,0,,2883233,2883227,0,,2824513,2824515,0,,2883244,2883220,0,,14267218,14267168,0,1911809222,2739306240,148985,0,0,0,
2792794,2792794,0,,2883169,2883190,0,,2883184,2883196,0,,2825052,2825052,0,,2883181,2883207,0,,14267380,14267439,0,1911828920,2739338304,148515,0,0,0,
2787585,2787585,0,,2883273,2883258,0,,2883228,2883215,0,,2819778,2819777,0,,2883228,2883213,0,,14257092,14257048,0,1910450998,2737353600,159098,0,0,0,
2796465,2796465,0,,2883222,2883220,0,,2883200,2883203,0,,2827580,2827581,0,,2883198,2883200,0,,14273665,14273669,0,1912667894,2740545024,142398,0,0,0,
2791043,2791043,0,,2883225,2883211,0,,2883204,2883193,0,,2826345,2826345,0,,2883206,2883193,0,,14267023,14266985,0,1911779608,2739266112,149028,0,0,0,
2793468,2793468,0,,2883231,2883246,0,,2883219,2883236,0,,2825987,2825987,0,,2883215,2883227,0,,14269120,14269164,0,1912066100,2739673536,146998,0,0,0,
2792986,2792986,0,,2883231,2883216,0,,2883206,2883193,0,,2827601,2827599,0,,2883212,2883200,0,,14270236,14270194,0,1912207336,2739881088,145825,0,0,0,
2795261,2795261,0,,2883248,2883256,0,,2883220,2883233,0,,2827645,2827647,0,,2883233,2883237,0,,14272607,14272634,0,1912533492,2740341888,143582,0,0,0,
2795244,2795244,0,,2883220,2883231,0,,2883214,2883213,0,,2835053,2835050,0,,2883199,2883213,0,,14279930,14279951,0,1913506466,2741750592,136148,0,0,0,
2793007,2793007,0,,2883244,2883235,0,,2883224,2883209,0,,2835346,2835349,0,,2883227,2883219,0,,14278048,14278019,0,1913258834,2741382720,138206,0,0,0,
2792882,2792882,0,,2883232,2883222,0,,2883221,2883218,0,,2835429,2835397,0,,2883219,2883209,0,,14277983,14277928,0,1913249320,2741376192,138089,0,0,0,
2785941,2785941,0,,2883230,2883230,0,,2883205,2883205,0,,2835722,2835754,0,,2883204,2883216,0,,14271302,14271346,0,1912354468,2740086336,144709,0,0,0,
2788312,2788312,0,,2883213,2883231,0,,2883193,2883210,0,,2836675,2836675,0,,2883199,2883201,0,,14274592,14274629,0,1912801894,2740724160,141430,0,0,0,
2788222,2788222,0,,2883217,2883211,0,,2883203,2883186,0,,2836053,2836053,0,,2883198,2883184,0,,14273893,14273856,0,1912695096,2740587456,142147,0,0,0,
2786704,2786704,0,,2883214,2883219,0,,2883197,2883210,0,,2836000,2835998,0,,2883197,2883210,0,,14272312,14272341,0,1912495838,2740283328,143735,0,0,0,
2794219,2794219,0,,2883165,2883178,0,,2883207,2883213,0,,2834363,2834363,0,,2883213,2883212,0,,14278167,14278185,0,1913269956,2741410176,137809,0,0,0,
2791222,2791222,0,,2883293,2883279,0,,2883217,2883213,0,,2832087,2832089,0,,2883218,2883213,0,,14273037,14273016,0,1912591782,2740425024,143203,0,0,0,
2794359,2794359,0,,2883256,2883240,0,,2883233,2883218,0,,2836173,2836173,0,,2883221,2883221,0,,14280242,14280211,0,1913551222,2741812032,135933,0,0,0,
2796430,2796430,0,,2883216,2883224,0,,2883201,2883213,0,,2829333,2829333,0,,2883203,2883206,0,,14275383,14275406,0,1912898508,2740860480,140665,0,0,0,
2795845,2795845,0,,2883223,2883228,0,,2883213,2883201,0,,2827349,2827346,0,,2883215,2883205,0,,14272845,14272825,0,1912560560,2740384512,143266,0,0,0,
2796890,2796890,0,,2883218,2883220,0,,2883187,2883208,0,,2827576,2827579,0,,2883191,2883212,0,,14274062,14274109,0,1912728864,2740634688,141962,0,0,0,
2797731,2797731,0,,2883244,2883241,0,,2883225,2883217,0,,2827660,2827660,0,,2883216,2883214,0,,14275076,14275063,0,1912853886,2740804224,140980,0,0,0,
2795558,2795558,0,,2883240,2883234,0,,2883226,2883216,0,,2828387,2828385,0,,2883232,2883213,0,,14273643,14273606,0,1912669368,2740536960,142504,0,0,0,
1274755,1274755,0,,1313721,1313715,0,,1313709,1313706,0,,1289397,1289367,0,,1313708,1313708,0,,6505290,6505251,0,871707654,1249003584,65017,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
